u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,access,service,width,bridge,junction,tunnel,weights
10751814844,10751814840,0,1156160857,service,,,,False,,True,27.53674527713259,"LINESTRING (-2.6035992 51.4579763, -2.6036934 51.4579412, -2.6036321 51.4578773, -2.6036782 51.4578601, -2.6036194 51.4577989)",,parking_aisle,,,,,0.9819025216822506
10751814850,26165141,0,729748506,tertiary,2.0,20 mph,Woodland Road,False,,False,4.265368201093254,"LINESTRING (-2.6038498 51.4580239, -2.6038523 51.458012, -2.6038551 51.4579857)",,,,,,,0.3989015874589755
10751814850,6835918884,0,729748506,tertiary,2.0,20 mph,Woodland Road,False,,True,8.938369314469853,"LINESTRING (-2.6038498 51.4580239, -2.6038478 51.4580331, -2.6038386 51.4580609, -2.6038205 51.4581021)",,,,,,,0.1963047155461105
10751814850,10751814844,0,1156160857,service,,,,False,,True,18.853565218146905,"LINESTRING (-2.6038498 51.4580239, -2.6037765 51.4580205, -2.6037487 51.4580192, -2.6037233 51.4580181, -2.6037001 51.4580158, -2.6036726 51.4580112, -2.6036474 51.4580031, -2.6036253 51.4579936, -2.6035992 51.4579763)",,parking_aisle,,,,,0.8451152569436197
10753537978,1572010433,0,25632250,unclassified,,20 mph,Cantock's Close,False,,True,24.666849571943704,"LINESTRING (-2.6008903 51.4561572, -2.6010341 51.4560737, -2.6010739 51.4560522, -2.60111 51.4560363, -2.6011649 51.4560176)",,,,,,,0.7204903180463894
10794781022,10794808742,0,1160632778,service,,,,False,,True,19.45684053589476,"LINESTRING (-2.6017386 51.4590989, -2.6019891 51.4590198)",,parking_aisle,,,,,0.9404754136840384
10794781024,10794781027,0,4315919,unclassified,,20 mph,Tyndall Avenue,False,,False,26.91450890623305,"LINESTRING (-2.6020886 51.459119, -2.6024329 51.4590069)",,,,,,,0.7061620986662677
10794781024,10794781025,0,1160632779,service,,,,False,,False,9.450635323817334,"LINESTRING (-2.6020886 51.459119, -2.6020562 51.4590792, -2.6020269 51.4590432)",,parking_aisle,,,,,0.10113423025455492
10794781025,10794808742,0,1160632778,service,,,,False,,False,4.661381658711227,"LINESTRING (-2.6020269 51.4590432, -2.602004 51.4590151, -2.6019891 51.4590198)",,parking_aisle,,,,,0.21204428181579305
10794781025,10794781027,0,1160632779,service,,,,False,,False,36.04157975691591,"LINESTRING (-2.6020269 51.4590432, -2.6022042 51.4589872, -2.6023734 51.4589337, -2.6024034 51.4589706, -2.6024329 51.4590069)",,parking_aisle,,,,,0.2226079102798746
10794781025,10794781024,0,1160632779,service,,,,False,,True,9.450635323817334,"LINESTRING (-2.6020269 51.4590432, -2.6020562 51.4590792, -2.6020886 51.459119)",,parking_aisle,,,,,0.836655823423002
10794781027,10794781024,0,4315919,unclassified,,20 mph,Tyndall Avenue,False,,True,26.91450890623305,"LINESTRING (-2.6024329 51.4590069, -2.6020886 51.459119)",,,,,,,0.6722774726622518
10794781027,6835942108,0,4315919,unclassified,,20 mph,Tyndall Avenue,False,,False,90.28373843946711,"LINESTRING (-2.6024329 51.4590069, -2.6026745 51.4589293, -2.6033019 51.4587278, -2.6035921 51.458636)",,,,,,,0.056336771609186154
10794781027,10794781025,0,1160632779,service,,,,False,,True,36.04157975691591,"LINESTRING (-2.6024329 51.4590069, -2.6024034 51.4589706, -2.6023734 51.4589337, -2.6022042 51.4589872, -2.6020269 51.4590432)",,parking_aisle,,,,,0.7618938200484998
10794808742,10794781022,0,1160632778,service,,,,False,,False,19.45684053589476,"LINESTRING (-2.6019891 51.4590198, -2.6017386 51.4590989)",,parking_aisle,,,,,0.477127183593968
10794808742,5540498355,0,"[577572369, 577572370, 296335316]",service,,,,False,,"[False, True]",54.02950362308049,"LINESTRING (-2.6019891 51.4590198, -2.6019652 51.4589904, -2.6019354 51.458954, -2.6018485 51.4588474, -2.6018097 51.4588, -2.6017568 51.4587324, -2.6017655 51.4587046, -2.6017662 51.4586678, -2.6017588 51.4586289, -2.6017468 51.4586026, -2.6017273 51.4585725)",,parking_aisle,,,,building_passage,0.03909581075504054
10794808742,10794781025,0,1160632778,service,,,,False,,True,4.661381658711227,"LINESTRING (-2.6019891 51.4590198, -2.602004 51.4590151, -2.6020269 51.4590432)",,parking_aisle,,,,,0.7309666242371416
10935221426,26167335,0,109196963,residential,,20 mph,Saint Michaels Park,False,,False,22.91539613129786,"LINESTRING (-2.6014293 51.4599593, -2.6017224 51.4598638)",,,5.0,,,,0.9290861558306035
10935221426,1250715235,0,109196963,residential,,20 mph,Saint Michaels Park,False,,True,20.529206778288163,"LINESTRING (-2.6014293 51.4599593, -2.6013778 51.4599761, -2.6012878 51.4600054, -2.6012539 51.4600169, -2.6012247 51.4600241, -2.6011604 51.460035)",,,5.0,,,,0.47578806652431105
10935221426,10935221427,0,1177096408,service,,,,False,,False,23.26450883495365,"LINESTRING (-2.6014293 51.4599593, -2.6014092 51.4599352, -2.6012743 51.4597737)",,parking_aisle,,,,,0.3278348916231658
10935221427,10935221426,0,1177096408,service,,,,False,,True,23.26450883495365,"LINESTRING (-2.6012743 51.4597737, -2.6014092 51.4599352, -2.6014293 51.4599593)",,parking_aisle,,,,,0.049146408309779344
10935221491,10935221495,0,109196963,residential,,20 mph,Saint Michaels Park,False,,False,19.605899693754274,"LINESTRING (-2.602202 51.4597112, -2.602205 51.4597103, -2.6024541 51.4596311)",,,5.0,,,,0.39949503566176525
10935221491,26167335,0,109196963,residential,,20 mph,Saint Michaels Park,False,,True,37.30938533343337,"LINESTRING (-2.602202 51.4597112, -2.6021477 51.4597285, -2.6017224 51.4598638)",,,5.0,,,,0.6859230862338975
10935221491,10935221492,0,445249031,service,,,,False,,True,11.462467136274626,"LINESTRING (-2.602202 51.4597112, -2.6021804 51.4596853, -2.6021258 51.4596197)",,parking_aisle,,,,,0.46531048958640964
10935221492,10935221491,0,445249031,service,,,,False,,False,11.462467136274626,"LINESTRING (-2.6021258 51.4596197, -2.6021804 51.4596853, -2.602202 51.4597112)",,parking_aisle,,,,,0.9982105719493689
10935221494,10935221495,0,1177096423,service,,,,False,,True,12.328575425878665,"LINESTRING (-2.6023721 51.4595327, -2.6024316 51.459604, -2.6024541 51.4596311)",,parking_aisle,,,,,0.7229104138775301
10935221495,26167336,0,109196963,residential,,20 mph,Saint Michaels Park,False,,False,17.552130595904444,"LINESTRING (-2.6024541 51.4596311, -2.6026798 51.4595594)",,,5.0,,,,0.908680945257974
10935221495,10935221491,0,109196963,residential,,20 mph,Saint Michaels Park,False,,True,19.605899693754274,"LINESTRING (-2.6024541 51.4596311, -2.602205 51.4597103, -2.602202 51.4597112)",,,5.0,,,,0.13695404873858297
10935221495,10935221494,0,1177096423,service,,,,False,,False,12.328575425878665,"LINESTRING (-2.6024541 51.4596311, -2.6024316 51.459604, -2.6023721 51.4595327)",,parking_aisle,,,,,0.3722694124263781
10935231422,10935231459,0,1177096444,service,,,,False,,True,41.99540821829437,"LINESTRING (-2.6030647 51.4590239, -2.6031936 51.4591877, -2.603219 51.4591983, -2.6032649 51.4592566, -2.6032973 51.4592978, -2.6033153 51.4593207, -2.6033435 51.4593565)",,,,,,,0.4302883310584965
10935231429,26167336,0,109196963,residential,,20 mph,Saint Michaels Park,False,,True,27.05747919777117,"LINESTRING (-2.6030304 51.4594522, -2.6026798 51.4595594)",,,5.0,,,,0.06875119465136614
10935231429,10935231459,0,109196963,residential,,20 mph,Saint Michaels Park,False,,False,24.161805785844024,"LINESTRING (-2.6030304 51.4594522, -2.6031708 51.4594093, -2.6033435 51.4593565)",,,5.0,,,,0.7475026326330548
10935231429,10935231430,0,1177096433,service,,,,False,,True,13.005148940491006,"LINESTRING (-2.6030304 51.4594522, -2.6030029 51.4594192, -2.6029439 51.4593484)",,parking_aisle,,,,,0.9599220168000391
10935231430,10935231431,0,1177096434,service,,,,False,,False,28.61849505406894,"LINESTRING (-2.6029439 51.4593484, -2.6025773 51.459467)",,parking_aisle,,,,,0.2742810329401075
10935231430,10935231432,0,1177096434,service,,,,False,,True,16.8395000304646,"LINESTRING (-2.6029439 51.4593484, -2.6031596 51.4592786)",,parking_aisle,,,,,0.47788797041456366
10935231430,10935231429,0,1177096433,service,,,,False,,False,13.005148940491006,"LINESTRING (-2.6029439 51.4593484, -2.6030029 51.4594192, -2.6030304 51.4594522)",,parking_aisle,,,,,0.9611990075386944
10935231431,10935231430,0,1177096434,service,,,,False,,True,28.61849505406894,"LINESTRING (-2.6025773 51.459467, -2.6029439 51.4593484)",,parking_aisle,,,,,0.15331907305161452
10935231432,10935231430,0,1177096434,service,,,,False,,False,16.8395000304646,"LINESTRING (-2.6031596 51.4592786, -2.6029439 51.4593484)",,parking_aisle,,,,,0.7494868926884428
10935231459,26165130,0,109196963,residential,,20 mph,Saint Michaels Park,False,,False,52.16842060417217,"LINESTRING (-2.6033435 51.4593565, -2.603932 51.4591767, -2.6040197 51.4591501)",,,5.0,,,,0.10812052427958452
10935231459,10935231429,0,109196963,residential,,20 mph,Saint Michaels Park,False,,True,24.161805785844024,"LINESTRING (-2.6033435 51.4593565, -2.6031708 51.4594093, -2.6030304 51.4594522)",,,5.0,,,,0.3030411778212453
10935231459,10935231422,0,1177096444,service,,,,False,,False,41.99540821829437,"LINESTRING (-2.6033435 51.4593565, -2.6033153 51.4593207, -2.6032973 51.4592978, -2.6032649 51.4592566, -2.603219 51.4591983, -2.6031936 51.4591877, -2.6030647 51.4590239)",,,,,,,0.4109513851721135
11865591906,11865591910,0,1278071071,service,,,,False,,True,42.64365906862427,"LINESTRING (-2.6092543 51.4521341, -2.6091041 51.4520622, -2.6090786 51.452063, -2.6090571 51.4520706, -2.6087841 51.4522315)",,,,,,,0.13885982538081854
11865591910,981814755,0,280997083,secondary,2.0,20 mph,Jacobs Wells Road,False,B4466,False,130.4713756248554,"LINESTRING (-2.6087841 51.4522315, -2.6088968 51.452301, -2.6089698 51.4523419, -2.6091606 51.4524487, -2.6094115 51.4525976, -2.609536 51.4526704, -2.6096611 51.4527505, -2.6097849 51.4528674, -2.6098577 51.4529637, -2.6098958 51.4530454, -2.6099304 51.4531306)",,,,,,,0.17140575806324754
11865591910,11865591906,0,1278071071,service,,,,False,,False,42.64365906862427,"LINESTRING (-2.6087841 51.4522315, -2.6090571 51.4520706, -2.6090786 51.452063, -2.6091041 51.4520622, -2.6092543 51.4521341)",,,,,,,0.8697359808921465
12106877508,26215514,0,39019570,tertiary,2.0,20 mph,Saint Pauls Road,False,,True,2.381595173671166,"LINESTRING (-2.6097171 51.4594648, -2.6097461 51.4594533)",,,,,,,0.5523855867737564
12106877508,26215516,0,4319669,residential,,20 mph,Sunderland Place,False,,False,59.51335588152827,"LINESTRING (-2.6097171 51.4594648, -2.6092865 51.4590233, -2.6092836 51.4590048)",,,,,,,0.941261365721099
12106877508,26165148,0,39019570,tertiary,2.0,20 mph,Saint Pauls Road,False,,False,79.2462719849443,"LINESTRING (-2.6097171 51.4594648, -2.6094716 51.4595626, -2.6091458 51.4596743, -2.6090238 51.4597103, -2.6089139 51.4597391, -2.6088012 51.4597668, -2.6086996 51.4597838)",,,,,,,0.3109257713543635
12106877513,26165127,0,1307332815,service,,,,False,,True,8.229376257495945,"LINESTRING (-2.6077402 51.4598497, -2.6077554 51.4599231)",,,,,,,0.7179856117220083
12106932177,1130492610,0,97649850,service,,,,False,,True,41.39249253431028,"LINESTRING (-2.6119767 51.4553691, -2.6119619 51.4553049, -2.611963 51.4551776, -2.6118443 51.4550134)",,,,,,,0.8958331108318424
12270957945,10739497719,0,70501556,service,,,,False,,False,20.909852354991404,"LINESTRING (-2.6026095 51.4557029, -2.6025671 51.4556949, -2.6024968 51.4557296, -2.6024269 51.4557621, -2.6023624 51.4557922)",,,,,,,0.15506828037747444
